380.0	0.0188
381.0	0.01966
382.0	0.02052
383.0	0.02138
384.0	0.02224
385.0	0.0231
386.0	0.02422
387.0	0.025339999999999998
388.0	0.026459999999999997
389.0	0.02758
390.0	0.0287
391.0	0.02944
392.0	0.03018
393.0	0.03092
394.0	0.03166
395.0	0.0324
396.0	0.0392
397.0	0.046
398.0	0.0528
399.0	0.0596
400.0	0.0664
401.0	0.14394
402.0	0.22148
403.0	0.29902
404.0	0.37656
405.0	0.4541
406.0	0.37616
407.0	0.29822000000000004
408.0	0.22028000000000003
409.0	0.14234000000000002
410.0	0.0644
411.0	0.06202
412.0	0.05964
413.0	0.05726
414.0	0.05488
415.0	0.0525
416.0	0.05362
417.0	0.05474
418.0	0.05586
419.0	0.056979999999999996
420.0	0.0581
421.0	0.05922
422.0	0.060340000000000005
423.0	0.06146
424.0	0.06258000000000001
425.0	0.0637
426.0	0.06484000000000001
427.0	0.06598000000000001
428.0	0.06712
429.0	0.06826
430.0	0.0694
431.0	0.25552
432.0	0.44164000000000003
433.0	0.62776
434.0	0.81388
435.0	1.0
436.0	0.85304
437.0	0.70608
438.0	0.55912
439.0	0.41215999999999997
440.0	0.2652
441.0	0.22899999999999998
442.0	0.1928
443.0	0.15660000000000002
444.0	0.12040000000000001
445.0	0.0842
446.0	0.0852
447.0	0.0862
448.0	0.0872
449.0	0.0882
450.0	0.0892
451.0	0.08998
452.0	0.09076000000000001
453.0	0.09154
454.0	0.09232
455.0	0.0931
456.0	0.0937
457.0	0.09430000000000001
458.0	0.0949
459.0	0.0955
460.0	0.0961
461.0	0.09662
462.0	0.09714
463.0	0.09766
464.0	0.09818
465.0	0.0987
466.0	0.09904
467.0	0.09938
468.0	0.09972
469.0	0.10006
470.0	0.1004
471.0	0.10066
472.0	0.10092
473.0	0.10118
474.0	0.10144
475.0	0.1017
476.0	0.10176
477.0	0.10182
478.0	0.10188
479.0	0.10193999999999999
480.0	0.102
481.0	0.102
482.0	0.102
483.0	0.102
484.0	0.102
485.0	0.102
486.0	0.10234
487.0	0.10268
488.0	0.10302
489.0	0.10336
490.0	0.1037
491.0	0.10318
492.0	0.10266
493.0	0.10214
494.0	0.10162
495.0	0.1011
496.0	0.1007
497.0	0.1003
498.0	0.09989999999999999
499.0	0.09949999999999999
500.0	0.0991
501.0	0.09895999999999999
502.0	0.09881999999999999
503.0	0.09868
504.0	0.09854
505.0	0.0984
506.0	0.09860000000000001
507.0	0.0988
508.0	0.099
509.0	0.0992
510.0	0.0994
511.0	0.10026
512.0	0.10112
513.0	0.10198
514.0	0.10284
515.0	0.1037
516.0	0.10548
517.0	0.10726000000000001
518.0	0.10904
519.0	0.11082
520.0	0.1126
521.0	0.11584
522.0	0.11908
523.0	0.12232
524.0	0.12556
525.0	0.1288
526.0	0.13402
527.0	0.13924
528.0	0.14446
529.0	0.14968
530.0	0.1549
531.0	0.1623
532.0	0.1697
533.0	0.17709999999999998
534.0	0.1845
535.0	0.1919
536.0	0.20185999999999998
537.0	0.21181999999999998
538.0	0.22177999999999998
539.0	0.23174
540.0	0.2417
541.0	0.34256
542.0	0.44342
543.0	0.54428
544.0	0.6451399999999999
545.0	0.746
546.0	0.6966
547.0	0.6472
548.0	0.5978
549.0	0.5484
550.0	0.499
551.0	0.49088
552.0	0.48275999999999997
553.0	0.47464
554.0	0.46652
555.0	0.4584
556.0	0.47458
557.0	0.49076
558.0	0.50694
559.0	0.52312
560.0	0.5393
561.0	0.55482
562.0	0.57034
563.0	0.58586
564.0	0.60138
565.0	0.6169
566.0	0.62984
567.0	0.64278
568.0	0.65572
569.0	0.66866
